,target
360034,0
101183,0
296333,0
70663,0
10556,0
157906,0
287265,0
126297,0
228930,0
31080,0
233174,0
159958,0
239224,0
327748,0
203231,0
241815,0
72988,0
288901,0
356940,0
342345,0
60849,0
384055,0
250919,0
62166,0
20431,0
369715,0
349149,0
367434,0
334206,0
196522,0
253292,0
189104,0
58314,0
229928,0
24884,0
149406,0
16387,0
59213,0
363400,0
289730,0
24841,0
3514,0
251756,0
24349,0
181631,0
288336,0
365172,0
247958,0
290158,0
275921,0
105046,0
390811,0
241309,0
65903,0
221503,0
283603,0
331147,0
203547,0
90648,0
260629,0
121868,0
238398,0
334496,0
142137,0
45988,0
193862,0
370468,0
254080,0
184329,0
250739,0
42521,0
292139,0
334881,0
99142,0
108194,0
157890,0
221024,0
144153,0
144491,0
257117,0
97165,0
323436,0
48964,0
168399,0
236552,0
49358,0
288378,0
170776,0
320198,0
339668,0
148027,0
318717,0
350881,0
191176,0
301275,0
301297,0
219151,0
18937,0
243641,0
278643,0
248731,0
243731,0
237116,0
19753,0
28374,0
93,0
43973,0
132722,0
315175,0
36298,0
223796,0
21488,0
95682,0
285752,0
61074,0
378168,0
309094,0
248458,0
29742,0
171828,0
261808,1
235244,0
89084,0
223158,0
293931,0
307334,0
72083,1
386749,0
13352,0
1119,0
217472,0
8164,0
327904,0
120412,0
182224,0
126040,0
251222,0
291201,0
213631,0
187033,0
285020,0
170542,0
34802,0
338544,0
255045,0
271703,0
226224,0
231624,0
13571,0
87552,0
181316,0
3590,0
162831,0
287433,0
25264,0
390603,0
134416,0
11232,0
171156,0
30980,0
362805,0
155829,0
125070,0
222908,0
98911,0
276413,0
69586,0
92645,0
221442,0
254954,0
130721,0
325611,0
315279,0
140417,0
163090,0
234442,0
362138,0
216475,0
392352,0
277332,0
275262,0
290965,0
261386,0
375929,0
67590,0
165352,0
253976,0
267788,0
14451,0
345041,0
41611,0
151731,0
198895,0
120979,0
155039,0
70429,0
303713,0
196781,0
58424,0
342817,0
19944,0
381641,0
9202,0
7826,0
320986,0
130321,0
4015,0
138588,0
259743,0
200906,0
289973,0
389829,0
344422,0
345938,0
18280,0
298973,0
158042,0
340664,0
139949,0
138465,0
86675,0
16213,0
320258,0
233712,0
292907,0
98903,0
219809,0
131882,0
10166,0
130135,0
266868,0
291521,0
11138,0
53912,0
33047,0
376947,0
204839,0
120867,0
146221,0
363142,0
78854,0
219515,0
124642,0
162497,0
324000,0
96510,0
143786,0
301047,0
109916,0
310114,0
88305,0
248763,0
199289,0
260367,0
219706,0
193575,0
166605,0
84995,0
214910,0
220843,0
138757,0
37463,0
160128,0
206861,0
126836,0
97319,0
331126,0
337380,0
76998,1
340079,0
322225,0
238395,0
217632,0
384921,0
43941,0
323971,0
158660,0
88207,0
122538,0
213778,0
188745,0
76618,0
2594,0
232821,0
109835,0
238166,0
171364,0
146,0
91828,0
76039,0
317679,0
309071,0
341193,0
231152,0
350765,0
50791,0
271785,0
325874,0
20917,0
374511,0
25150,0
270784,0
123713,0
258441,0
307319,0
85416,0
260230,0
7799,0
138912,0
183379,0
200496,0
70192,0
156611,0
21791,0
68280,1
101425,0
274033,0
286611,0
356849,0
171809,0
285642,0
150035,0
366233,0
131164,0
236027,0
46385,0
210776,0
32700,0
109004,0
278391,0
299375,0
3005,0
141631,0
192479,0
42048,0
387011,0
6088,0
311212,0
382503,0
212433,0
136675,0
391040,0
279711,0
360299,0
357011,0
66659,0
247829,0
290557,0
383992,0
105032,0
211445,0
183653,0
287765,0
244485,0
91133,0
123203,0
239127,0
212690,0
304166,0
198898,0
295635,0
314456,0
350799,0
208525,0
287960,0
336912,0
50609,0
166477,0
82054,0
125684,0
149688,0
359544,0
146160,0
313690,0
257531,0
9177,0
173548,0
251206,0
38945,0
81832,0
76031,0
256706,0
6829,0
16567,0
254597,0
350194,0
274142,0
326547,0
112060,0
252627,0
244398,0
364135,0
374459,0
219518,0
160493,0
109015,0
144215,0
321875,0
350069,0
52790,0
332395,0
42527,0
63134,0
21646,0
348825,0
390530,0
107728,0
77804,0
147652,0
14333,0
152962,0
310052,0
134000,0
70332,0
328804,0
259597,0
268153,0
89835,0
187902,0
277291,0
79326,0
246254,0
383633,0
391220,0
89432,0
381585,0
34567,0
27018,0
191155,0
80321,0
328044,0
97474,0
182748,0
330066,0
312518,0
170949,0
386150,0
235573,0
34791,0
221065,0
161351,0
158224,0
350501,0
323151,0
350038,1
367648,0
155807,0
135937,0
249519,0
195915,0
282694,0
266617,0
241843,0
69403,0
85488,0
40887,0
356352,0
23241,0
272966,0
344336,0
185344,0
309374,0
259744,0
357,0
113063,0
197925,0
76348,0
269031,0
96857,0
97410,0
187955,0
156874,0
74370,0
255337,0
333298,0
376141,0
339567,0
145501,0
26254,0
52024,0
79615,0
213726,0
83171,0
45823,0
156235,0
43888,0
359543,0
250552,0
381803,0
346066,0
211303,0
368720,0
96693,0
76829,0
298999,0
286770,0
269909,0
27706,0
165978,0
336908,0
294333,1
270976,0
271128,0
161172,0
158357,0
265940,0
12471,1
322283,0
248895,0
126201,0
1825,0
137120,0
381111,0
286630,0
374381,0
379327,0
376040,0
250130,0
144638,0
84574,1
371257,0
306436,0
277130,0
362263,0
319376,0
17346,0
66527,0
66032,1
186301,0
364855,0
219255,0
188447,0
285278,0
148390,0
16840,0
4122,0
7585,0
102027,0
305158,0
309142,0
307813,0
161420,0
177385,0
280944,0
237465,0
175251,0
275954,0
15363,0
109350,0
161378,0
83090,0
167265,0
359695,0
194164,0
302738,0
276081,0
380477,0
7882,0
356495,0
317715,0
179356,0
63893,0
337060,0
306562,0
265835,0
142205,0
218208,0
348153,0
216437,0
348287,0
320984,0
52709,0
166763,0
347327,0
123045,0
273853,0
30543,0
367325,0
39931,0
133156,0
380011,0
104759,0
17816,0
15922,0
10925,0
275877,0
328422,0
87974,0
161373,0
173612,0
52794,0
341573,0
370693,0
236549,0
300719,0
383321,0
247849,0
18465,1
31661,0
1611,0
192577,0
375216,0
111702,0
356198,0
258355,0
40413,0
51075,0
225389,0
230744,0
144715,0
374547,0
184961,0
387972,0
247299,0
166829,0
27991,0
12203,0
335109,0
193145,0
286886,0
221396,0
378807,0
121966,0
32147,0
182432,0
269977,0
127914,0
147394,0
26085,0
57200,0
149727,0
328781,0
392440,0
378966,0
271744,0
137382,0
108062,0
261998,0
357974,0
175468,0
46651,0
162369,0
274265,0
39589,0
279736,0
344453,0
291571,0
52844,0
73548,0
360873,0
233909,0
377380,0
385649,0
289037,0
386541,0
66580,0
220823,0
17755,0
281931,0
142143,0
138496,0
333791,0
364291,0
303340,0
98225,0
342013,0
201632,0
163815,0
150078,0
39441,0
108891,0
11722,0
199768,0
176577,0
241292,0
74752,0
4225,0
44082,0
48488,0
368541,0
289617,0
350440,0
216638,0
112273,0
375416,0
297862,0
53827,0
323581,0
241659,0
145630,0
303775,0
35474,0
109632,0
17676,0
158764,0
319397,0
346447,0
202153,0
22510,0
44939,0
215671,0
389285,0
165608,0
125193,0
56849,0
153248,0
93631,0
297291,0
278504,0
16804,0
96169,0
359115,0
188962,0
274797,0
311974,0
86933,0
31464,0
318074,0
12858,0
305624,0
203400,0
87748,0
324835,0
224926,0
100284,0
77673,0
272137,0
141771,0
183706,0
160076,0
159348,0
65094,0
35406,0
280811,0
366742,0
234431,0
245674,0
173100,0
85040,0
147727,0
208379,0
270518,0
112333,0
191308,0
221279,0
133031,0
377317,0
107118,0
44623,0
114505,0
391360,0
182452,0
302756,0
142444,0
116268,0
278856,0
204802,0
221457,0
181411,0
123512,0
87203,0
320868,0
139922,0
39534,0
378088,0
339203,0
386586,0
233674,0
367242,0
229737,0
200337,0
125948,0
110638,0
357691,0
212383,0
174521,0
222680,0
114897,0
13883,0
80874,0
113696,0
43445,0
139396,0
220950,0
143865,0
362194,0
222306,0
126889,0
90587,0
379671,0
104731,0
344804,0
5351,0
285632,0
34028,0
390188,0
52164,0
320173,0
237753,1
4708,0
1767,0
274225,0
378055,0
87640,0
228417,0
309519,0
268292,1
117971,0
57067,0
86710,0
66579,0
274214,0
311815,0
278794,0
138177,0
358634,0
64052,0
354275,0
67569,0
325547,0
235137,0
230253,0
55047,0
76601,0
115743,0
179616,0
275239,0
249621,0
228867,0
257101,0
131040,0
219212,0
235276,0
208943,0
263302,0
278263,0
368244,0
67330,0
36236,0
206112,0
327808,0
317977,0
18459,1
191952,0
343237,0
175559,0
282743,0
363263,0
311512,0
320026,0
121511,0
392092,0
345782,0
289036,0
34855,0
345781,0
115677,0
251256,1
245177,0
135298,0
202586,0
40135,0
155171,0
288492,0
148953,0
186799,0
57257,0
263844,0
131102,0
266166,0
181625,0
10634,0
261111,0
342272,0
214056,0
135621,0
126286,0
32136,0
351394,0
257154,0
238715,0
386209,0
220718,0
160653,0
365665,0
12864,0
387350,0
239222,0
389397,0
120341,0
248507,0
123325,0
352649,0
326634,0
40435,0
28405,0
32485,0
346847,0
44498,0
231082,0
104565,0
272726,0
270486,0
326543,0
172500,0
296545,1
345290,0
317793,0
261562,0
296344,0
241593,0
271995,0
278577,0
177713,0
333614,0
7546,0
78036,0
257256,0
256106,0
17423,0
189027,0
159452,0
154246,0
39570,0
17804,0
344225,0
173714,0
262996,0
288828,0
23522,0
3991,0
208575,0
285266,0
59123,0
158019,0
122631,0
68352,0
130002,0
98484,0
185424,1
206072,0
202109,0
346186,0
318369,0
40892,0
175386,0
71373,0
83530,0
167205,0
377182,0
61522,0
214884,0
68453,0
303084,0
355228,0
327299,0
52305,0
339413,0
106691,0
6714,0
261482,0
31981,0
177831,0
355963,0
177544,0
43331,0
98916,0
104313,0
171334,0
220135,0
280539,0
222283,0
25382,0
146252,0
122096,0
189952,0
239157,0
194532,0
167250,1
136264,0
392822,0
213433,0
24422,0
132661,0
8272,0
67966,0
146232,0
179769,0
332049,0
184660,0
96636,0
306760,0
387941,0
11956,0
356616,0
140267,0
243268,0
167052,0
184715,0
388712,0
49510,0
21286,0
313302,0
130528,0
60390,0
188009,0
105905,0
195805,0
52688,0
44383,0
313924,0
343088,0
219310,0
188236,0
9706,0
181857,0
27622,0
62152,0
12438,0
87529,0
339301,0
85576,0
189832,0
196138,0
116142,0
40380,0
280087,0
128251,0
210360,0
42534,0
61717,0
123689,0
330951,0
319672,0
234091,0
260157,0
109000,0
114808,0
230347,0
201572,0
133102,0
45769,0
51662,0
215088,0
319169,0
15566,0
154059,0
132337,0
298460,0
69367,0
12742,0
92307,0
2598,0
192770,0
335514,0
275400,0
236623,0
127445,0
250177,0
80877,0
20080,0
3722,0
334592,0
112038,0
223485,0
392787,0
89267,0
269050,0
148790,0
25586,0
138671,0
319147,0
266780,0
291632,0
335367,0
55216,0
306445,0
162321,0
373835,0
94313,0
35686,0
18072,0
151310,0
265954,0
273105,0
384128,0
215112,0
53386,0
275391,0
67568,0
96706,0
8923,0
312004,0
297849,0
335139,0
361078,0
241008,0
118839,0
228755,0
321435,0
16917,0
25982,0
8117,0
271121,0
44284,0
255680,0
337692,0
170342,0
220161,0
118516,0
176992,0
22101,0
123423,0
312676,0
344022,0
183613,0
169646,0
333832,0
112896,0
176994,0
14602,0
286992,0
162696,0
86194,0
303616,0
140718,0
338265,0
19570,0
355730,0
312363,0
100239,0
326958,0
123961,0
53691,0
380685,0
50961,0
324569,0
106577,0
152980,0
154171,0
131708,0
57946,0
296818,0
107544,0
146640,0
365558,1
173720,0
358117,0
294345,0
257087,0
315332,0
34022,0
231605,0
351438,0
23042,0
237709,0
26596,0
55601,0
32938,0
241577,0
226306,0
194180,0
240034,0
284334,0
69093,0
103438,0
51378,0
245446,0
24183,0
194681,0
41186,0
201509,0
74390,0
358726,0
240401,0
260434,0
75611,0
369748,0
35348,0
341048,0
213620,0
151528,1
272019,0
59052,0
375650,0
168231,0
14203,0
177029,0
259621,0
177356,0
230944,1
279342,0
20831,0
357331,0
378247,0
149046,0
243729,0
259284,0
276941,0
29108,0
207319,0
175944,0
45639,0
83707,0
300757,0
250992,0
289900,0
241269,0
242431,0
243230,0
280630,0
290376,0
73093,0
179521,0
317296,0
34066,0
366312,0
207737,0
28619,0
193785,0
64881,0
90149,0
293919,0
245531,1
301312,0
30271,0
289357,0
160083,0
364094,0
327826,0
342377,0
378081,0
335507,0
132640,0
159035,0
117842,0
364512,0
151839,0
32826,0
60902,0
90351,0
392581,0
153072,0
149027,0
225954,0
371373,0
360229,0
112329,0
206817,0
211084,0
276943,0
311413,0
95843,0
128985,0
244332,0
383758,0
241340,0
168719,0
349301,0
214097,0
179623,0
380053,0
92164,0
358455,0
54482,0
123625,0
248517,0
90898,0
80961,0
156604,0
380342,0
125904,0
210781,0
156276,0
384020,0
67740,0
388907,0
117292,0
52142,0
213013,0
287294,0
11291,0
204602,0
197573,0
371061,0
93667,0
142025,0
159261,0
265522,0
36393,0
239272,0
83136,0
99355,0
292967,0
177913,0
304142,0
259768,0
240966,0
232097,0
143479,0
330002,0
315377,0
5293,0
120419,0
245592,0
173770,0
269904,0
104202,0
274095,0
175983,0
38135,0
230092,0
102278,0
67491,0
73403,0
2590,0
240705,0
134174,0
144917,0
50656,0
98515,0
277859,0
155579,0
130131,0
7691,0
384760,0
142023,0
179030,0
39825,0
207552,0
62110,0
181739,0
171983,0
118863,0
378085,0
52454,0
32866,0
157102,0
122674,0
110246,0
66883,0
286168,0
211189,0
245195,0
297827,0
344052,0
121006,0
320081,0
220216,0
187489,0
45816,0
130193,0
375914,0
12977,0
39439,1
78276,0
71629,0
20737,0
360273,0
143702,0
274884,0
60889,0
141997,0
83284,0
103387,0
366787,0
29667,0
25368,0
66231,0
366242,0
352864,0
118231,0
305048,0
190086,0
194118,0
378965,0
333669,0
312174,0
123103,0
214611,0
254423,0
113233,0
34627,0
174815,0
354656,0
100340,0
356341,0
339479,0
317085,0
187974,0
141279,0
322221,0
195669,0
294858,0
226394,0
338869,0
41388,0
8299,0
114161,0
38301,0
336602,0
196277,0
356136,0
77981,0
374133,0
353309,1
78828,0
163771,0
305746,0
132949,0
145190,0
57570,0
216733,0
291171,0
190582,0
142640,0
226736,0
377890,0
361243,0
68473,0
4094,0
253073,0
144834,0
359481,0
57178,0
392014,0
226694,0
37236,0
89948,0
223315,0
178769,0
95456,0
352856,0
156789,0
140105,0
199402,0
382231,0
242503,0
304657,0
162215,0
214418,0
346443,0
36396,0
338614,0
229565,0
140673,0
329937,0
39141,0
36108,0
368779,0
255881,0
246339,0
309309,0
175739,0
357616,0
5663,0
317194,0
74642,0
339803,0
385146,0
270270,0
377669,0
273980,0
212493,0
369720,0
352488,0
74321,0
34727,0
160091,0
138737,0
199480,0
232126,0
105228,0
344965,0
181846,0
295953,0
20951,0
122864,0
123321,0
199810,0
116853,0
179951,0
315883,0
174056,0
249123,0
224481,0
388614,0
193418,0
17860,0
101487,0
227580,0
130382,0
352812,0
157737,0
200435,0
151880,0
305981,0
248990,0
310774,0
133572,0
374732,0
376226,0
59944,0
183115,1
95353,0
245801,0
60665,0
205492,0
230005,0
113188,0
212712,0
240480,0
319173,0
205372,0
268158,0
198554,0
112899,0
351971,0
26003,0
107100,0
262110,0
391479,0
91871,0
9403,0
246418,0
92872,0
360524,0
330523,0
119360,0
351536,0
351278,0
118179,0
371149,0
276799,0
184342,0
363905,0
168461,0
366297,0
85275,0
189019,0
45942,0
310433,0
183213,0
187563,0
170292,0
5017,0
183600,0
135491,0
319718,0
79950,0
200249,0
30196,0
231450,0
196186,0
382962,0
347193,0
253163,0
45789,0
306665,0
196004,0
310642,0
131623,0
346143,0
247017,0
75596,0
107139,0
134884,0
5597,0
34345,0
319137,0
193897,0
112460,0
166874,0
80272,0
297594,0
14571,0
284130,0
272466,0
127114,0
223807,0
46577,0
322577,0
25637,0
87996,0
193551,0
377404,0
147561,0
278931,0
243469,0
372278,0
115469,0
308889,0
5050,0
50097,0
95818,0
31054,0
388882,0
140304,0
119778,0
365057,0
12403,0
186517,0
141807,0
33516,0
332665,0
161781,0
321690,0
326217,0
212543,0
238167,0
359368,0
275364,0
217738,0
210489,1
19510,0
385369,0
329450,0
159370,0
99005,0
362003,0
302705,0
390946,0
147699,0
55925,0
226285,0
217860,0
318499,0
314617,0
26444,0
322263,0
363910,0
84254,0
300824,0
16769,0
192474,0
221935,0
180555,0
314378,0
156882,0
248611,0
42572,0
99988,0
236913,0
81460,0
220021,0
162823,0
383276,0
72927,0
298373,0
95840,0
233443,0
199833,0
287821,1
257972,0
288325,0
143379,0
120927,0
251453,0
232296,0
130245,0
7784,0
106668,0
336629,0
242999,0
30369,0
70214,0
280244,0
27433,0
192882,0
274850,0
132062,0
218840,0
277626,0
187814,0
121246,0
230328,0
328331,0
29659,0
119639,0
96752,0
29858,0
153498,0
103733,0
106341,0
67956,0
292535,0
314666,0
222854,0
337362,0
245423,0
149402,0
358145,0
120935,0
329739,0
110861,0
313427,0
295171,0
239915,0
274398,0
364244,0
174864,0
207603,0
166604,0
120653,0
230662,0
284083,0
343158,0
264682,0
184325,0
310512,0
13860,0
24890,0
46375,0
336834,0
286801,0
271619,0
47911,0
229833,0
72249,0
266740,0
289956,0
144765,0
359303,0
269367,0
280089,0
76796,0
339936,0
176264,0
239039,0
258166,0
355147,0
65645,0
324781,0
181140,0
60569,0
210514,0
67265,0
148267,0
287085,0
325817,0
297718,0
20124,0
176903,0
291538,0
325083,0
389623,0
250772,0
28835,0
237981,0
183022,0
148386,0
357692,0
206329,0
108657,0
283242,0
10273,0
160766,0
312871,0
46479,0
236447,0
361924,0
118306,0
111479,0
188809,0
62784,0
384193,0
178892,0
320130,0
341195,0
23181,1
293660,0
369171,0
349931,0
61140,0
221105,0
376731,0
246478,0
186077,0
392493,1
129838,0
182487,0
87403,0
61288,0
153033,0
98866,0
132172,0
175675,0
269025,0
292619,0
278390,0
217505,0
193604,0
233888,0
158571,0
95778,0
4476,0
29656,0
134160,0
366177,0
138615,0
346656,0
340209,0
165737,0
66452,0
61271,0
122673,0
2998,0
240299,0
41486,0
387965,0
346138,0
242847,0
4966,0
120987,0
291294,0
297241,0
12637,0
255874,0
85232,0
254196,0
364946,0
235304,0
266144,0
15204,0
153824,0
233784,0
255306,0
244039,0
293366,0
163572,0
217221,0
255296,0
100089,0
263601,0
219800,0
67825,0
102191,0
